x,Ch1_1
33208.0,17117.0
33209.0,15151.0
33210.0,18824.0
33224.0,8578.0
33231.0,7894.0
33240.0,8370.0
33245.0,10022.0
33246.0,8503.0
33247.0,10310.0
33250.0,15128.0
33251.0,15044.0
33252.0,13861.0
33253.0,12498.0
33254.0,13956.0
33255.0,17164.0
33257.0,7526.0
33258.0,5830.0
33259.0,7638.0
33274.0,1464.0
33286.0,1448.0
33287.0,1490.0
33290.0,1430.0
33297.0,1458.0
33316.0,17718.0
33325.0,8682.0
33379.0,17449.0
33381.0,17612.0
33382.0,17251.0
33383.0,14861.0
33384.0,18928.0
33397.0,8976.0
33411.0,8154.0
33418.0,9918.0
33419.0,9912.0
33420.0,8422.0
33421.0,10216.0
33424.0,14984.0
33426.0,13830.0
33427.0,12458.0
33428.0,14102.0
33431.0,7512.0
33432.0,5880.0
33433.0,7817.0
33437.0,5568.0
33491.0,19413.0
33524.0,9732.0
33554.0,17577.0
33556.0,17546.0
33557.0,15268.0
33558.0,18726.0
33571.0,8977.0
33582.0,7972.0
33593.0,10041.0
33594.0,8466.0
33595.0,10193.0
33599.0,15253.0
33600.0,13986.0
33601.0,12783.0
33602.0,14223.0
33605.0,7446.0
33606.0,5865.0
33607.0,7833.0
33610.0,6152.0
33663.0,20579.0
33697.0,9745.0
33728.0,17461.0
33730.0,17286.0
33731.0,15515.0
33732.0,18628.0
33743.0,9442.0
33755.0,8039.0
33767.0,9998.0
33768.0,8639.0
33769.0,10239.0
33773.0,15447.0
33774.0,14190.0
33775.0,12836.0
33776.0,14441.0
33779.0,7614.0
33780.0,6086.0
33781.0,8047.0
33785.0,5593.0
33839.0,19916.0
33872.0,9844.0
33903.0,17868.0
33904.0,17714.0
33905.0,15848.0
33906.0,18744.0
33918.0,9359.0
33930.0,8168.0
33941.0,10155.0
33942.0,8526.0
33943.0,10212.0
33947.0,15491.0
33950.0,14399.0
33952.0,8374.0
33953.0,7359.0
33954.0,6117.0
33955.0,8156.0
33959.0,5668.0
34012.0,19284.0
34046.0,9887.0
34077.0,17552.0
34080.0,18918.0
34094.0,8888.0
34103.0,8240.0
34111.0,8588.0
34115.0,10172.0
34116.0,8544.0
34117.0,10300.0
34121.0,15606.0
34122.0,14341.0
34123.0,12935.0
34124.0,14445.0
34126.0,8353.0
34127.0,7491.0
34128.0,6090.0
34129.0,8101.0
34133.0,5682.0
34187.0,21034.0
34220.0,10083.0
34250.0,17889.0
34252.0,17726.0
34253.0,16377.0
34254.0,18831.0
34265.0,9802.0
34277.0,8267.0
34288.0,10170.0
34289.0,10150.0
34290.0,8576.0
34291.0,10313.0
34295.0,15605.0
34298.0,14379.0
34300.0,8466.0
34301.0,7577.0
34302.0,6165.0
34303.0,8139.0
34307.0,5655.0
34361.0,21244.0
34394.0,10099.0
34424.0,17788.0
34426.0,17458.0
34427.0,16122.0
34428.0,18833.0
34441.0,9256.0
34449.0,8468.0
34458.0,8795.0
34459.0,8604.0
34463.0,10395.0
34464.0,8611.0
34465.0,10195.0
34469.0,15662.0
34470.0,14697.0
34471.0,13113.0
34472.0,14503.0
34474.0,8536.0
34475.0,7425.0
34476.0,6094.0
34477.0,8381.0
34481.0,5586.0
34534.0,20986.0
34568.0,10208.0
34598.0,17930.0
34600.0,17945.0
34601.0,16296.0
34602.0,18883.0
34616.0,9115.0
34625.0,8282.0
34633.0,8606.0
34637.0,10358.0
34638.0,8639.0
34639.0,10209.0
34643.0,15876.0
34644.0,14384.0
34645.0,13171.0
34646.0,14687.0
34648.0,8558.0
34649.0,7662.0
34650.0,6145.0
34651.0,8359.0
34656.0,5237.0
34710.0,21936.0
34741.0,10060.0
34773.0,18353.0
34774.0,18133.0
34775.0,15891.0
34776.0,18967.0
34788.0,9695.0
34802.0,8533.0
34811.0,10506.0
34812.0,8824.0
34813.0,10527.0
34817.0,16097.0
34818.0,14867.0
34819.0,13481.0
34820.0,14851.0
34822.0,8732.0
34823.0,7737.0
34824.0,6383.0
34825.0,8324.0
34839.0,1442.0
34846.0,1473.0
34848.0,1423.0
34863.0,1462.0
34905.0,18212.0
34913.0,8752.0
34947.0,17943.0
34948.0,17734.0
34949.0,15924.0
34950.0,19307.0
34963.0,9333.0
34974.0,8436.0
34985.0,10527.0
34986.0,8580.0
34987.0,10348.0
34990.0,15817.0
34992.0,14727.0
34993.0,13213.0
34994.0,14767.0
34996.0,8545.0
34997.0,7616.0
34998.0,6255.0
34999.0,8337.0
35006.0,4460.0
35062.0,19526.0
35091.0,10200.0
35120.0,18515.0
35122.0,18152.0
35123.0,16027.0
35124.0,19034.0
35137.0,9306.0
35144.0,8492.0
35152.0,8784.0
35158.0,10557.0
35159.0,8756.0
35160.0,10483.0
35164.0,15976.0
35167.0,14823.0
35170.0,7967.0
35171.0,6332.0
35172.0,8296.0
35179.0,4680.0
35234.0,22248.0
35263.0,10361.0
35293.0,18728.0
35294.0,18637.0
35295.0,18731.0
35296.0,16947.0
35297.0,19523.0
35310.0,9550.0
35318.0,8698.0
35327.0,9117.0
35328.0,8873.0
35332.0,10654.0
35333.0,8752.0
35334.0,10517.0
35338.0,16112.0
35339.0,14958.0
35340.0,13729.0
35341.0,15169.0
35342.0,16073.0
35344.0,8046.0
35345.0,6407.0
35346.0,8426.0
35353.0,4859.0
35409.0,21039.0
35438.0,10233.0
35468.0,18626.0
35469.0,18487.0
35470.0,16489.0
35471.0,19057.0
35472.0,19104.0
35485.0,9423.0
35499.0,8840.0
35506.0,10776.0
35507.0,9024.0
35508.0,10429.0
35512.0,16149.0
35513.0,15008.0
35514.0,13586.0
35515.0,15272.0
35518.0,7970.0
35519.0,6370.0
35520.0,8256.0
35524.0,5861.0
35577.0,21197.0
35608.0,10394.0
35640.0,18649.0
35642.0,18574.0
35643.0,18477.0
35644.0,16747.0
35645.0,19117.0
35658.0,9690.0
35670.0,8623.0
35680.0,10572.0
35681.0,8649.0
35682.0,10375.0
35686.0,16277.0
35687.0,15048.0
35688.0,13648.0
35689.0,15077.0
35692.0,7986.0
35693.0,6357.0
35694.0,8467.0
35698.0,5799.0
35751.0,20293.0
35783.0,10555.0
35815.0,19060.0
35817.0,18950.0
35818.0,15904.0
35819.0,19243.0
35835.0,9126.0
35843.0,8732.0
35851.0,9064.0
35854.0,10670.0
35855.0,9020.0
35856.0,10544.0
35860.0,16711.0
35861.0,15158.0
35862.0,13896.0
35863.0,15310.0
35865.0,8826.0
35866.0,7967.0
35867.0,6467.0
35868.0,8513.0
35874.0,5119.0
35930.0,20545.0
35959.0,10432.0
35989.0,18927.0
35991.0,18643.0
35992.0,17226.0
35993.0,19154.0
35994.0,19184.0
36005.0,10136.0
36021.0,8878.0
36028.0,10602.0
36029.0,8667.0
36030.0,10484.0
36034.0,16484.0
36035.0,15168.0
36036.0,13763.0
36037.0,15215.0
36039.0,8897.0
36040.0,7965.0
36041.0,6535.0
36042.0,8568.0
36046.0,5781.0
36099.0,22789.0
36131.0,10580.0
36163.0,18978.0
36165.0,18838.0
36166.0,16464.0
36167.0,19367.0
36180.0,9922.0
36198.0,9013.0
36202.0,10695.0
36203.0,8762.0
36204.0,10494.0
36208.0,16667.0
36209.0,15231.0
36210.0,13968.0
36211.0,15418.0
36213.0,9052.0
36214.0,7934.0
36215.0,6537.0
36216.0,8698.0
36224.0,4476.0
36282.0,19652.0
36309.0,10348.0
36337.0,18858.0
36338.0,18702.0
36339.0,18735.0
36340.0,16720.0
36341.0,19429.0
36354.0,9928.0
36371.0,8990.0
36376.0,10715.0
36377.0,8936.0
36378.0,10771.0
36382.0,16716.0
36383.0,15311.0
36384.0,13778.0
36385.0,15362.0
36388.0,8200.0
36389.0,6538.0
36390.0,8518.0
36395.0,5490.0
36450.0,20255.0
36480.0,10512.0
36511.0,19202.0
36513.0,19002.0
36514.0,17248.0
36515.0,19385.0
36530.0,9557.0
36537.0,8963.0
36547.0,9102.0
36550.0,10775.0
36551.0,8770.0
36552.0,10567.0
36556.0,16562.0
36557.0,15575.0
36558.0,14031.0
36559.0,15608.0
36561.0,9097.0
36562.0,8074.0
36563.0,6605.0
36564.0,8782.0
36569.0,5406.0
36623.0,20644.0
36654.0,10615.0
36686.0,19132.0
36687.0,18749.0
36688.0,16865.0
36689.0,19247.0
36701.0,10284.0
36720.0,9059.0
36724.0,10801.0
36725.0,8830.0
36726.0,10591.0
36730.0,16827.0
36731.0,15504.0
36732.0,13989.0
36733.0,15575.0
36735.0,9079.0
36736.0,7923.0
36737.0,6587.0
36738.0,8902.0
36743.0,5420.0
36797.0,22949.0
36829.0,10797.0
36843.0,11240.0
36852.0,11033.0
36861.0,19268.0
36862.0,17649.0
36863.0,19427.0
36877.0,9809.0
36889.0,8985.0
36898.0,10744.0
36899.0,8864.0
36900.0,10667.0
36904.0,17026.0
36905.0,15777.0
36906.0,14026.0
36907.0,15572.0
36909.0,9048.0
36910.0,8045.0
36911.0,6597.0
36912.0,8816.0
36917.0,5441.0
36972.0,22720.0
37003.0,10737.0
37034.0,19317.0
37035.0,19266.0
37036.0,17131.0
37037.0,19392.0
37038.0,19407.0
37052.0,9666.0
37069.0,9159.0
37072.0,10876.0
37073.0,8851.0
37074.0,10580.0
37078.0,16878.0
37081.0,15508.0
37083.0,9162.0
37084.0,7939.0
37085.0,6742.0
37086.0,8779.0
37096.0,3757.0
37154.0,22430.0
37179.0,10417.0
37205.0,18567.0
37206.0,18539.0
37207.0,18888.0
37208.0,18818.0
37209.0,17086.0
37210.0,19393.0
37224.0,9896.0
37241.0,9203.0
37245.0,10864.0
37246.0,8802.0
37247.0,10627.0
37251.0,16959.0
37252.0,15602.0
37253.0,13993.0
37254.0,15602.0
37256.0,9216.0
37257.0,8213.0
37258.0,6667.0
37259.0,8956.0
37264.0,5453.0
37318.0,20967.0
37348.0,10940.0
37379.0,19355.0
37380.0,19303.0
37381.0,19496.0
37382.0,19455.0
37383.0,16590.0
37384.0,19605.0
37397.0,10202.0
37415.0,9236.0
37419.0,10928.0
37420.0,8994.0
37421.0,10799.0
37425.0,17193.0
37426.0,15774.0
37427.0,14398.0
37428.0,15896.0
37430.0,9146.0
37431.0,8329.0
37432.0,6802.0
37433.0,9053.0
37442.0,4197.0
37501.0,22542.0
37528.0,10858.0
37555.0,19308.0
37556.0,19248.0
37557.0,16788.0
37558.0,19568.0
37571.0,10051.0
37589.0,9312.0
37593.0,10974.0
37594.0,8948.0
37595.0,10658.0
37599.0,17211.0
37600.0,15782.0
37601.0,14289.0
37602.0,15940.0
37604.0,9151.0
37605.0,8253.0
37606.0,6710.0
37607.0,8978.0
37613.0,5140.0
37669.0,21212.0
37698.0,10914.0
37728.0,19468.0
37730.0,19293.0
37731.0,17593.0
37732.0,19485.0
37733.0,19512.0
37745.0,10450.0
37756.0,9067.0
37767.0,10955.0
37768.0,8811.0
37769.0,10682.0
37773.0,17336.0
37776.0,15821.0
37778.0,9408.0
37779.0,8310.0
37780.0,6668.0
37781.0,9032.0
37785.0,6064.0
37838.0,22348.0
37870.0,10921.0
37902.0,19848.0
37904.0,19614.0
37905.0,17461.0
37906.0,19824.0
37919.0,10419.0
37937.0,9289.0
37941.0,10956.0
37942.0,9134.0
37943.0,10858.0
37947.0,17392.0
37948.0,16031.0
37949.0,14485.0
37950.0,15944.0
37953.0,8468.0
37954.0,6802.0
37955.0,9011.0
37959.0,6012.0
38012.0,24766.0
38044.0,10998.0
38077.0,19684.0
38078.0,19387.0
38079.0,17447.0
38080.0,19827.0
38084.0,15768.0
38087.0,13338.0
38090.0,11523.0
38093.0,10336.0
38095.0,10088.0
38098.0,9613.0
38101.0,9404.0
38104.0,9205.0
38106.0,9352.0
38107.0,9232.0
38110.0,9421.0
38113.0,9508.0
38115.0,10556.0
38116.0,8888.0
38117.0,10662.0
38118.0,11962.0
38120.0,16614.0
38121.0,17528.0
38122.0,16142.0
38123.0,14417.0
38124.0,16028.0
38126.0,9280.0
38127.0,8319.0
38128.0,6778.0
38129.0,9096.0
38139.0,3663.0
38198.0,23675.0
38224.0,10584.0
38250.0,19715.0
38252.0,19362.0
38253.0,17688.0
38254.0,19809.0
38269.0,9907.0
38276.0,9161.0
38287.0,9525.0
38289.0,11038.0
38290.0,8935.0
38291.0,10729.0
38295.0,17299.0
38296.0,15978.0
38297.0,14594.0
38298.0,15974.0
38300.0,9344.0
38301.0,8322.0
38302.0,6856.0
38303.0,9004.0
38307.0,6035.0
38360.0,21081.0
38392.0,11223.0
38424.0,19476.0
38426.0,19313.0
38427.0,16924.0
38428.0,19970.0
38448.0,9491.0
38456.0,9235.0
38457.0,9669.0
38461.0,9396.0
38463.0,10108.0
38464.0,9216.0
38469.0,17413.0
38471.0,14975.0
38472.0,13504.0
38473.0,11974.0
38474.0,14147.0
38477.0,8161.0
38478.0,6587.0
38479.0,8564.0
38486.0,4719.0
38545.0,21416.0
38572.0,10944.0
38599.0,19393.0
38600.0,19372.0
38601.0,19398.0
38602.0,19036.0
38603.0,16808.0
38604.0,19636.0
38605.0,19649.0
38619.0,10065.0
38637.0,9396.0
38639.0,10965.0
38640.0,8908.0
38641.0,10534.0
38645.0,17260.0
38646.0,16060.0
38647.0,14429.0
38648.0,16021.0
38650.0,9444.0
38651.0,8474.0
38652.0,6839.0
38653.0,9180.0
38660.0,4775.0
38716.0,22536.0
38745.0,11032.0
38774.0,19892.0
38776.0,19802.0
38777.0,17048.0
38778.0,19853.0
38793.0,9992.0
38809.0,9501.0
38813.0,10949.0
38814.0,8969.0
38815.0,10837.0
38819.0,17657.0
38820.0,16187.0
38821.0,14768.0
38822.0,16250.0
38825.0,8594.0
38826.0,6836.0
38827.0,9151.0
38839.0,1470.0
38900.0,23843.0
38924.0,10858.0
38949.0,19591.0
38950.0,19491.0
38951.0,18242.0
38952.0,19768.0
38965.0,10486.0
38984.0,9600.0
38987.0,11216.0
38988.0,9160.0
38989.0,10780.0
38993.0,17502.0
38994.0,16180.0
38995.0,14615.0
38996.0,16140.0
38998.0,9475.0
38999.0,8489.0
39000.0,6910.0
39001.0,9175.0
39010.0,3774.0
39069.0,21945.0
39096.0,11008.0
39110.0,11596.0
39115.0,11446.0
39124.0,19981.0
39125.0,17484.0
39126.0,19908.0
39140.0,10470.0
39158.0,9487.0
39161.0,11162.0
39162.0,9003.0
39163.0,10721.0
39167.0,17347.0
39168.0,16230.0
39169.0,14439.0
39170.0,16109.0
39172.0,9378.0
39173.0,8487.0
39174.0,6912.0
39175.0,9233.0
39182.0,4793.0
39238.0,21909.0
39267.0,10977.0
39297.0,20018.0
39298.0,19941.0
39299.0,17793.0
39300.0,19717.0
39312.0,10903.0
39324.0,9352.0
39335.0,11064.0
39336.0,8941.0
39337.0,10788.0
39341.0,17604.0
39342.0,16282.0
39343.0,14680.0
39344.0,16087.0
39347.0,8615.0
39348.0,6986.0
39349.0,9135.0
39366.0,1444.0
39432.0,21477.0
39451.0,10670.0
39471.0,19870.0
39472.0,19861.0
39473.0,17022.0
39474.0,19732.0
39475.0,19756.0
39485.0,11076.0
39497.0,9426.0
39509.0,11508.0
39510.0,9098.0
39511.0,10787.0
39512.0,12087.0
39515.0,17553.0
39518.0,15895.0
39520.0,9557.0
39521.0,8378.0
39522.0,6852.0
39523.0,9388.0
39528.0,5418.0
39581.0,25249.0
39612.0,11174.0
39643.0,20131.0
39644.0,20018.0
39646.0,20133.0
39647.0,17367.0
39648.0,19949.0
39662.0,10575.0
39679.0,9603.0
39683.0,11415.0
39684.0,8932.0
39685.0,10648.0
39686.0,12010.0
39689.0,17571.0
39690.0,16420.0
39691.0,14732.0
39692.0,16288.0
39694.0,9666.0
39695.0,8456.0
39696.0,7086.0
39697.0,9293.0
39701.0,6060.0
39755.0,25590.0
39786.0,11455.0
39817.0,20054.0
39818.0,20043.0
39819.0,20364.0
39820.0,20078.0
39821.0,17524.0
39822.0,19923.0
39847.0,9456.0
39863.0,17828.0
39864.0,16508.0
39865.0,14920.0
39866.0,16370.0
39868.0,9625.0
39869.0,8628.0
39870.0,7054.0
39871.0,9442.0
39876.0,5655.0
39931.0,25094.0
39961.0,11272.0
39992.0,20641.0
39994.0,20185.0
39995.0,17758.0
39996.0,20161.0
40016.0,9820.0
40029.0,9634.0
40031.0,10042.0
40032.0,9245.0
40037.0,17847.0
40038.0,16658.0
40039.0,14972.0
40040.0,16575.0
40043.0,8820.0
40044.0,7174.0
40045.0,9298.0
40053.0,4308.0
40111.0,24183.0
40139.0,11223.0
40167.0,20337.0
40168.0,20111.0
40169.0,17699.0
40170.0,20116.0
40174.0,16462.0
40177.0,13902.0
40181.0,11697.0
40185.0,10460.0
40188.0,10217.0
40191.0,9844.0
40194.0,9722.0
40197.0,9599.0
40198.0,9798.0
40200.0,9673.0
40201.0,9789.0
40203.0,9716.0
40206.0,8977.0
40207.0,10801.0
40208.0,12050.0
40210.0,16925.0
40211.0,17679.0
40212.0,16593.0
40213.0,15048.0
40214.0,16459.0
40216.0,9768.0
40217.0,8652.0
40218.0,7097.0
40219.0,9411.0
40225.0,4972.0
40280.0,23721.0
40310.0,11299.0
40340.0,20442.0
40341.0,20418.0
40342.0,20485.0
40343.0,17377.0
40344.0,20019.0
40367.0,9627.0
40379.0,10414.0
40380.0,9292.0
40385.0,17919.0
40388.0,16514.0
40390.0,9662.0
40391.0,8804.0
40392.0,7196.0
40393.0,9458.0
40397.0,6026.0
40451.0,25590.0
40482.0,11562.0
40514.0,20644.0
40515.0,20359.0
40516.0,20730.0
40517.0,17666.0
40518.0,20132.0
40537.0,9969.0
40554.0,9215.0
40559.0,17907.0
40560.0,16880.0
40561.0,15123.0
40562.0,16535.0
40564.0,9783.0
40565.0,8827.0
40566.0,7206.0
40567.0,9420.0
40575.0,4280.0
40632.0,25016.0
40660.0,11398.0
40688.0,20504.0
40689.0,20348.0
40690.0,20408.0
40691.0,17897.0
40692.0,20205.0
40715.0,9794.0
40733.0,17759.0
40734.0,16521.0
40735.0,15105.0
40736.0,16455.0
40738.0,9814.0
40739.0,8812.0
40740.0,7097.0
40741.0,9469.0
40751.0,1460.0
40811.0,23666.0
40837.0,11200.0
40863.0,20566.0
40864.0,20228.0
40865.0,18346.0
40866.0,20479.0
40888.0,9877.0
40907.0,17964.0
40908.0,16678.0
40909.0,15190.0
40910.0,16770.0
40912.0,9850.0
40913.0,8892.0
40914.0,7216.0
40915.0,9560.0
40926.0,1451.0
40987.0,25192.0
41012.0,11280.0
41037.0,20498.0
41038.0,20277.0
41039.0,18355.0
41040.0,20210.0
41044.0,16595.0
41047.0,13900.0
41050.0,12101.0
41054.0,10848.0
41057.0,10365.0
41060.0,10037.0
41063.0,9740.0
41066.0,9846.0
41069.0,9998.0
41070.0,9850.0
41072.0,9954.0
41075.0,10582.0
41076.0,9230.0
41077.0,11030.0
41078.0,12228.0
41080.0,17402.0
41081.0,18056.0
41082.0,16784.0
41083.0,15243.0
41084.0,16672.0
41086.0,10044.0
41087.0,8900.0
41088.0,7310.0
41089.0,9652.0
41092.0,6830.0
41145.0,26794.0
41178.0,11668.0
41211.0,20335.0
41212.0,20036.0
41213.0,17753.0
41214.0,20284.0
41226.0,11487.0
41250.0,9041.0
41255.0,17833.0
41258.0,16535.0
41261.0,8981.0
41262.0,7259.0
41263.0,9408.0
41268.0,5749.0
41323.0,24730.0
41353.0,11557.0
41384.0,20291.0
41386.0,19968.0
41387.0,17308.0
41388.0,20645.0
41409.0,10038.0
41424.0,9293.0
41429.0,17991.0
41430.0,17323.0
41431.0,15214.0
41432.0,16736.0
41434.0,9966.0
41435.0,8946.0
41436.0,7288.0
41437.0,9587.0
41444.0,4721.0
41500.0,22421.0
41530.0,11580.0
41531.0,11907.0
41532.0,11700.0
41551.0,12196.0
41560.0,20825.0
41561.0,18124.0
41562.0,20265.0
41582.0,10118.0
41603.0,18137.0
41604.0,16872.0
41605.0,15334.0
41606.0,16789.0
41608.0,9961.0
41609.0,8688.0
41610.0,7330.0
41611.0,9528.0
41621.0,1436.0
41635.0,1481.0
41642.0,1440.0
41666.0,1467.0
41669.0,1416.0
41675.0,1468.0
41681.0,1428.0
41685.0,1473.0
41688.0,1429.0
41691.0,1465.0
41703.0,1428.0
41708.0,1479.0
41711.0,1432.0
41722.0,1457.0
41723.0,22097.0
41724.0,17125.0
41725.0,14460.0
41726.0,16367.0
41727.0,16478.0
41728.0,15773.0
41729.0,16214.0
41730.0,17020.0
41731.0,17810.0
41732.0,18024.0
41734.0,18518.0
41735.0,17598.0
41736.0,19890.0
41770.0,11745.0
41771.0,11608.0
41772.0,9164.0
41773.0,10696.0
41774.0,12147.0
41777.0,17393.0
41780.0,16108.0
41782.0,9604.0
41783.0,8651.0
41784.0,7121.0
41785.0,9392.0
41793.0,1461.0
41850.0,24541.0
41878.0,11530.0
41907.0,20965.0
41908.0,20836.0
41909.0,18881.0
41910.0,20252.0
41923.0,11378.0
41935.0,9950.0
41945.0,11800.0
41946.0,9249.0
41947.0,10968.0
41948.0,12398.0
41951.0,18200.0
41954.0,16530.0
41956.0,9872.0
41957.0,8877.0
41958.0,7298.0
41959.0,9959.0
41967.0,1444.0
41968.0,1474.0
41974.0,1424.0
41975.0,1478.0
41980.0,1425.0
41981.0,1472.0
41982.0,1437.0
41999.0,1465.0
42000.0,1426.0
42091.0,21525.0
42115.0,11422.0
42119.0,11530.0
42120.0,8767.0
42121.0,10483.0
42122.0,11869.0
42124.0,16827.0
42126.0,15723.0
42127.0,14351.0
42128.0,15793.0
42130.0,9604.0
42131.0,8727.0
42132.0,7145.0
42133.0,9443.0
42141.0,1423.0
42192.0,25631.0
42223.0,11986.0
42254.0,21456.0
42255.0,21193.0
42256.0,21259.0
42257.0,17759.0
42258.0,20324.0
42270.0,11648.0
42283.0,9957.0
42293.0,12060.0
42294.0,9346.0
42295.0,10787.0
42296.0,12093.0
42299.0,18198.0
42302.0,16727.0
42304.0,10082.0
42305.0,9041.0
42306.0,7393.0
42307.0,9978.0
42319.0,1448.0
42381.0,26141.0
42404.0,11463.0
42428.0,21014.0
42429.0,20963.0
42430.0,21285.0
42431.0,17540.0
42432.0,20455.0
42452.0,10340.0
42467.0,12134.0
42468.0,9446.0
42469.0,10967.0
42470.0,12245.0
42473.0,18353.0
42476.0,16666.0
42478.0,10107.0
42479.0,9073.0
42480.0,7464.0
42481.0,9888.0
42489.0,1476.0
42502.0,1418.0
42507.0,1456.0
42541.0,24496.0
42571.0,12026.0
42602.0,21427.0
42603.0,21370.0
42604.0,21633.0
42605.0,18108.0
42606.0,20481.0
42607.0,20597.0
42627.0,10324.0
42647.0,18355.0
42650.0,16936.0
42653.0,9273.0
42654.0,7385.0
42655.0,9708.0
42680.0,1453.0
42713.0,27427.0
42745.0,11953.0
42777.0,20884.0
42778.0,20833.0
42779.0,18773.0
42780.0,20612.0
42800.0,10479.0
42821.0,18339.0
42824.0,17120.0
42827.0,9376.0
42828.0,7443.0
42829.0,9709.0
42838.0,1467.0
42853.0,1418.0
42861.0,1444.0
42901.0,26534.0
42925.0,11525.0
42950.0,21263.0
42951.0,21213.0
42952.0,21372.0
42953.0,18166.0
42954.0,20627.0
42974.0,10535.0
42995.0,18542.0
42996.0,17312.0
42997.0,15589.0
42998.0,17021.0
43001.0,9304.0
43002.0,7411.0
43003.0,9912.0
43011.0,1432.0
43027.0,1483.0
43029.0,1422.0
43064.0,23495.0
43094.0,12151.0
43125.0,21299.0
43126.0,21075.0
43127.0,17646.0
43128.0,20610.0
43140.0,12003.0
43164.0,9381.0
43169.0,18242.0
43170.0,17404.0
43171.0,15790.0
43172.0,17183.0
43175.0,9405.0
43176.0,7508.0
43177.0,9928.0
43182.0,5802.0
43236.0,23647.0
43268.0,12217.0
43288.0,12773.0
43291.0,12472.0
43300.0,20891.0
43301.0,17466.0
43302.0,20843.0
43322.0,10637.0
43343.0,18476.0
43346.0,17114.0
43348.0,10151.0
43349.0,9387.0
43350.0,7515.0
43351.0,10109.0
43360.0,1463.0
43369.0,1422.0
43371.0,1470.0
43381.0,1440.0
43419.0,24803.0
43446.0,12096.0
43465.0,12434.0
43474.0,21717.0
43475.0,18088.0
43476.0,20657.0
43496.0,10572.0
43517.0,18613.0
43518.0,17434.0
43519.0,15626.0
43520.0,17128.0
43522.0,10167.0
43523.0,9340.0
43524.0,7529.0
43525.0,9980.0
43550.0,1421.0
43584.0,25236.0
43615.0,12289.0
43646.0,21482.0
43648.0,20991.0
43649.0,17801.0
43650.0,20856.0
43670.0,10733.0
43691.0,18409.0
43694.0,17078.0
43696.0,10232.0
43697.0,9262.0
43698.0,7674.0
43699.0,10163.0
43708.0,1459.0
43717.0,1480.0
43731.0,1440.0
43772.0,26694.0
43797.0,11841.0
43813.0,12344.0
43822.0,21381.0
43823.0,18299.0
43824.0,20896.0
43844.0,10729.0
43865.0,18398.0
43866.0,17482.0
43867.0,15759.0
43868.0,17472.0
43871.0,9456.0
43872.0,7550.0
43873.0,10026.0
43897.0,1451.0
43930.0,28148.0
43962.0,12140.0
43994.0,21443.0
43996.0,21351.0
43997.0,18052.0
43998.0,20843.0
44018.0,10701.0
44039.0,18655.0
44040.0,17547.0
44041.0,15849.0
44042.0,17528.0
44044.0,10330.0
44045.0,9487.0
44046.0,7514.0
44047.0,10161.0
44056.0,1447.0
44064.0,1467.0
44066.0,1431.0
44069.0,1469.0
44074.0,1439.0
44110.0,27066.0
44139.0,12201.0
44168.0,22071.0
44170.0,21917.0
44171.0,19133.0
44172.0,20900.0
44192.0,10777.0
44213.0,18570.0
44214.0,17585.0
44215.0,16069.0
44216.0,17589.0
44218.0,10186.0
44219.0,9385.0
44220.0,7768.0
44221.0,10215.0
44229.0,1403.0
44230.0,1467.0
44238.0,1442.0
44241.0,1486.0
44247.0,1435.0
44282.0,27595.0
44312.0,12297.0
44342.0,21268.0
44343.0,21224.0
44344.0,21226.0
44345.0,18054.0
44346.0,21010.0
44366.0,10824.0
44387.0,18601.0
44388.0,17559.0
44389.0,16106.0
44390.0,17569.0
44393.0,9697.0
44394.0,7587.0
44395.0,10184.0
44403.0,1428.0
44412.0,1475.0
44421.0,1454.0
44455.0,25292.0
44485.0,12349.0
44516.0,21502.0
44517.0,21460.0
44518.0,21709.0
44519.0,17867.0
44520.0,21349.0
44540.0,10862.0
44561.0,18928.0
44562.0,17795.0
44563.0,16210.0
44564.0,17577.0
44567.0,9717.0
44568.0,7668.0
44569.0,10245.0
44577.0,1457.0
44591.0,1440.0
44597.0,1474.0
44634.0,24788.0
44662.0,12203.0
44691.0,21618.0
44692.0,21352.0
44693.0,19107.0
44694.0,21091.0
44714.0,10948.0
44735.0,18838.0
44738.0,17395.0
44741.0,9630.0
44742.0,7677.0
44743.0,10203.0
44751.0,1428.0
44768.0,1467.0
44801.0,27904.0
44833.0,12538.0
44865.0,22170.0
44866.0,22135.0
44867.0,17657.0
44868.0,20911.0
44888.0,11086.0
44909.0,18607.0
44910.0,17801.0
44911.0,16126.0
44912.0,17490.0
44915.0,9740.0
44916.0,7765.0
44917.0,10218.0
44925.0,1439.0
44936.0,1467.0
44947.0,1425.0
44949.0,1453.0
44990.0,23727.0
45015.0,12172.0
45031.0,12706.0
45040.0,22168.0
45041.0,18908.0
45042.0,21258.0
45062.0,10888.0
45083.0,18866.0
45084.0,17839.0
45085.0,16101.0
45086.0,17592.0
45088.0,10607.0
45089.0,9633.0
45090.0,7692.0
45091.0,10393.0
45099.0,1458.0
45109.0,1428.0
45111.0,1476.0
45122.0,1450.0
45161.0,26837.0
45187.0,12162.0
45213.0,22043.0
45214.0,21952.0
45215.0,18116.0
45216.0,21154.0
45236.0,11059.0
45257.0,18955.0
45258.0,18067.0
45259.0,16325.0
45260.0,17863.0
45262.0,10638.0
45263.0,9663.0
45264.0,7844.0
45265.0,10457.0
45273.0,1466.0
45282.0,1436.0
45292.0,1469.0
45328.0,26316.0
